schema_version	rds_id	manifest_row	contrast_id	cell_type_high_resolution	contrast_family	contrast_name	eligibility_status	terminal_status	message
mito_fraction_contrast_status_v1	excitatory_set3	222	excitatory_set3::Exc.NRGN::AD_effect_e2_minus_e33__Male	Exc NRGN	apoe_interaction	AD_effect_e2_minus_e33__Male	eligible	validated_complete	
mito_fraction_contrast_status_v1	excitatory_set3	223	excitatory_set3::Exc.NRGN::AD_effect_e4_minus_e33__Male	Exc NRGN	apoe_interaction	AD_effect_e4_minus_e33__Male	eligible	validated_complete	
mito_fraction_contrast_status_v1	excitatory_set3	224	excitatory_set3::Exc.NRGN::AD_effect_heterogeneity_across_sex_APOE	Exc NRGN	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	eligible	validated_complete	
mito_fraction_contrast_status_v1	excitatory_set3	225	excitatory_set3::Exc.RELN.CHD7::AD_vs_NCI__Female__e2	Exc RELN CHD7	AD_vs_NCI	AD_vs_NCI__Female__e2	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2
mito_fraction_contrast_status_v1	excitatory_set3	226	excitatory_set3::Exc.RELN.CHD7::AD_vs_NCI__Female__e33	Exc RELN CHD7	AD_vs_NCI	AD_vs_NCI__Female__e33	eligible	validated_complete	
mito_fraction_contrast_status_v1	excitatory_set3	227	excitatory_set3::Exc.RELN.CHD7::AD_vs_NCI__Female__e4	Exc RELN CHD7	AD_vs_NCI	AD_vs_NCI__Female__e4	eligible	validated_complete	
mito_fraction_contrast_status_v1	excitatory_set3	228	excitatory_set3::Exc.RELN.CHD7::AD_vs_NCI__Male__e2	Exc RELN CHD7	AD_vs_NCI	AD_vs_NCI__Male__e2	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e2
mito_fraction_contrast_status_v1	excitatory_set3	229	excitatory_set3::Exc.RELN.CHD7::AD_vs_NCI__Male__e33	Exc RELN CHD7	AD_vs_NCI	AD_vs_NCI__Male__e33	eligible	validated_complete	
mito_fraction_contrast_status_v1	excitatory_set3	230	excitatory_set3::Exc.RELN.CHD7::AD_vs_NCI__Male__e4	Exc RELN CHD7	AD_vs_NCI	AD_vs_NCI__Male__e4	eligible	validated_complete	
mito_fraction_contrast_status_v1	excitatory_set3	231	excitatory_set3::Exc.RELN.CHD7::AD_effect_Female_minus_Male__e2	Exc RELN CHD7	sex_interaction	AD_effect_Female_minus_Male__e2	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2,AD__Male__e2
mito_fraction_contrast_status_v1	excitatory_set3	232	excitatory_set3::Exc.RELN.CHD7::AD_effect_Female_minus_Male__e33	Exc RELN CHD7	sex_interaction	AD_effect_Female_minus_Male__e33	eligible	validated_complete	
mito_fraction_contrast_status_v1	excitatory_set3	233	excitatory_set3::Exc.RELN.CHD7::AD_effect_Female_minus_Male__e4	Exc RELN CHD7	sex_interaction	AD_effect_Female_minus_Male__e4	eligible	validated_complete	
mito_fraction_contrast_status_v1	excitatory_set3	234	excitatory_set3::Exc.RELN.CHD7::AD_effect_e2_minus_e33__Female	Exc RELN CHD7	apoe_interaction	AD_effect_e2_minus_e33__Female	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2
mito_fraction_contrast_status_v1	excitatory_set3	235	excitatory_set3::Exc.RELN.CHD7::AD_effect_e4_minus_e33__Female	Exc RELN CHD7	apoe_interaction	AD_effect_e4_minus_e33__Female	eligible	validated_complete	
mito_fraction_contrast_status_v1	excitatory_set3	236	excitatory_set3::Exc.RELN.CHD7::AD_effect_e2_minus_e33__Male	Exc RELN CHD7	apoe_interaction	AD_effect_e2_minus_e33__Male	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e2
mito_fraction_contrast_status_v1	excitatory_set3	237	excitatory_set3::Exc.RELN.CHD7::AD_effect_e4_minus_e33__Male	Exc RELN CHD7	apoe_interaction	AD_effect_e4_minus_e33__Male	eligible	validated_complete	
mito_fraction_contrast_status_v1	excitatory_set3	238	excitatory_set3::Exc.RELN.CHD7::AD_effect_heterogeneity_across_sex_APOE	Exc RELN CHD7	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2,AD__Male__e2
