schema_version	trait_id	source_accession	gene_id	gene	chromosome	start	stop	n_snps	z_stat	p_value	phase18_candidate	candidate_threshold	candidate_significant	test_status	method
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188124	NA	11	6789218	6790286	3	2.4763	0.0066382	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188130	NA	22	50683879	50700254	58	0.24674	0.40255	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188133	NA	9	32783497	32787397	7	1.1881	0.1174	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188152	NA	9	99690592	99702535	1	0.98709	0.1618	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188155	NA	21	46011149	46012386	1	1.0169	0.1546	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188157	NA	1	955503	991496	84	1.3473	0.088948	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188162	NA	11	17568920	17668697	195	0.19297	0.42349	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188163	NA	9	140138036	140142222	7	1.2507	0.10553	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188167	NA	3	33131913	33138293	5	-1.6401	0.9495	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188171	NA	19	20802867	20844402	219	1.1763	0.11974	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188175	NA	7	92817899	92855837	53	-0.13823	0.55497	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188176	NA	17	4487294	4511614	87	0.98953	0.1612	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188177	NA	2	113033171	113097640	98	0.38383	0.35055	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188186	NA	7	99746530	99753567	9	-1.2161	0.88803	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188191	NA	7	588834	767287	521	-0.006031	0.50241	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188211	NA	11	17373273	17398888	53	0.45455	0.32472	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188215	NA	16	20866247	20911706	64	1.2021	0.11466	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188219	NA	2	131975882	132022965	7	-0.090131	0.53591	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188223	NA	19	36236579	36245420	11	0.84121	0.20011	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188227	NA	19	37997841	38039664	65	0.77939	0.21787	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188234	NA	10	46321042	46349323	2	0.71989	0.2358	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188242	NA	5	466239	473213	26	1.1738	0.12023	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188243	NA	13	76099350	76123575	65	-1.0592	0.85524	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188257	NA	1	20301925	20306932	10	0.12178	0.45154	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188263	NA	22	50432942	50451088	53	-0.036434	0.51453	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188266	NA	15	78799906	78829714	67	3.2238	0.00063258	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188269	NA	19	14903302	14946188	129	1.1114	0.13319	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188277	NA	15	41062159	41064643	4	-1.7039	0.9558	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188279	NA	10	49199649	49207818	4	-1.1037	0.86514	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188280	NA	22	20692438	20716938	7	-0.044106	0.51759	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188282	NA	2	218899683	218955304	119	0.44368	0.32864	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188283	NA	19	37708828	37734828	30	0.36478	0.35764	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188290	NA	1	934342	935552	4	-1.512	0.93474	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188293	NA	19	46733009	46734500	4	1.1299	0.12925	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188295	NA	1	247263264	247267674	10	-0.87873	0.81023	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188305	NA	19	2274631	2282181	32	1.7757	0.037889	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188306	NA	3	169539710	169555563	41	-1.2335	0.8913	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188312	NA	9	95087766	95382815	610	-1.2932	0.90202	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188313	NA	3	146232967	146262651	121	1.8859	0.029651	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188315	NA	3	49306035	49315342	11	0.35115	0.36274	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188316	NA	10	118609023	118671299	63	-0.041047	0.51637	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188321	NA	19	9434448	9461838	61	1.5935	0.055524	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188322	NA	16	28303840	28335170	48	0.24463	0.40337	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188324	NA	12	55688072	55689016	2	-0.82865	0.79635	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188334	NA	19	48471303	48495427	99	1.9244	0.02715	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188340	NA	1	158746472	158747425	2	0.67389	0.25019	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188342	NA	13	45694650	45858237	259	0.81191	0.20842	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188343	NA	8	94710789	94743755	41	1.8889	0.029455	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188352	NA	9	20658308	20995954	774	-0.50229	0.69227	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188368	NA	19	42806250	42814973	4	1.8133	0.034891	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188372	NA	7	76026835	76071388	144	1.4215	0.077589	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188373	NA	10	85933494	85945050	29	-1.6771	0.95324	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188375	NA	12	31944123	31945175	6	0.52482	0.29985	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188379	NA	9	21384254	21385396	1	-0.68523	0.7534	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188385	NA	10	133918175	133998313	345	0.63909	0.26138	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188386	NA	9	104353897	104357283	4	-0.19767	0.57835	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188389	NA	2	242792033	242801060	19	-0.18184	0.57215	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188393	NA	12	10051272	10084980	87	0.14456	0.44253	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188394	NA	9	125796806	125797975	1	-0.20829	0.5825	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188396	NA	1	45271585	45272957	2	0.27215	0.39275	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188404	NA	1	169659808	169680839	75	-0.54507	0.70715	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188425	NA	19	46416475	46418036	4	0.34953	0.36335	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188428	NA	6	8013800	8064647	175	1.4836	0.068953	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188452	NA	2	182401403	182545392	330	-1.2123	0.88731	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188467	NA	15	48413169	48434869	2	0.30105	0.38169	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188474	NA	19	12203078	12225491	36	1.6551	0.048953	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188483	NA	9	131937835	131940540	2	1.2907	0.098408	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188486	NA	11	118964564	118966177	3	1.8311	0.03354	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188487	NA	11	15133970	15268754	367	0.19667	0.42204	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188488	NA	14	95027779	95059457	148	-1.3708	0.91478	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188493	NA	19	41246761	41257458	29	0.16502	0.43446	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188501	NA	15	66839517	66858317	46	2.7972	0.0025774	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188505	NA	19	39687601	39692524	8	-0.009598	0.50383	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188508	NA	19	35978226	35986460	23	0.136	0.44591	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188511	NA	22	49808176	50051190	818	0.56548	0.28587	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188517	NA	4	109731877	110223813	1325	0.53307	0.29699	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188522	NA	17	18872102	18908117	51	0.7656	0.22196	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188523	NA	9	135285430	135448704	439	-0.40637	0.65777	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188529	NA	1	24291294	24307417	8	-0.49281	0.68893	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188542	NA	2	241499471	241503431	10	0.070101	0.47206	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188549	NA	15	40623653	40633168	20	0.69627	0.24313	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188554	NA	17	41322498	41363708	69	-0.3709	0.64464	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188559	NA	20	20370196	20693131	358	-0.6512	0.74254	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188566	NA	9	140100147	140111461	27	1.0753	0.14112	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188573	NA	5	167956121	167957639	8	2.216	0.013346	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188580	NA	6	124125286	125146803	2390	-0.42519	0.66465	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188581	NA	17	39196811	39197713	1	-0.52124	0.6989	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188582	NA	3	142668006	142682178	33	-1.0095	0.84363	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188596	NA	12	96883349	97269333	996	2.3457	0.0094963	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188603	NA	16	28477983	28506896	27	1.0462	0.14772	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188611	NA	10	51942538	52008370	70	0.0027403	0.49891	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188612	NA	17	73163408	73179078	23	-0.62321	0.73343	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188613	NA	10	120789228	120793854	2	-0.27293	0.60755	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188620	NA	10	124895478	124897257	1	2.2991	0.01075	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188624	NA	19	46623328	46627931	10	-0.1585	0.56297	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188626	NA	15	28947100	28983530	52	0.27336	0.39229	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188629	NA	19	9435021	9493293	128	1.5131	0.065125	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188636	NA	22	44888452	44894178	18	-0.26963	0.60628	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188641	NA	1	97543299	98386605	1820	0.76136	0.22322	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188643	NA	1	153579362	153585621	11	0.39379	0.34687	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188647	NA	9	72324438	72374875	77	-0.79112	0.78556	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188649	NA	10	97733786	97792441	162	0.10768	0.45712	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188655	NA	14	21024252	21029090	13	-0.92357	0.82215	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188659	NA	15	82555151	82577271	45	-0.86569	0.80667	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188672	NA	1	25688740	25756683	66	-0.47046	0.68099	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_abeta42	GCST90726396	ENSG00000188674	NA	2	209030067	209054797	85	-2.0349	0.97907	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
